ID,y
7124,94.693886
7127,106.61461
7131,104.89113
7132,92.78586
7133,97.23649
7134,109.105545
7135,91.373314
7136,110.1735
7137,95.33986
7141,95.60712
7144,106.32634
7147,104.63888
7148,97.55271
7150,97.40049
7151,92.70746
7152,105.83353
7154,95.09734
7156,96.046715
7157,105.88393
7159,117.92472
7161,100.79462
7163,97.010765
7164,100.40418
7167,78.461006
7169,101.65563
7170,94.05475
7173,95.49283
7174,106.99165
7177,109.45629
7178,103.650185
7179,96.95767
7180,79.76132
7181,109.79974
7182,92.36855
7184,96.580925
7185,112.92674
7186,92.38765
7187,116.72087
7188,93.63197
7189,108.49001
7191,103.40984
7193,108.08716
7197,97.85441
7199,95.41237
7200,110.75592
7201,91.373314
7204,93.208565
7207,111.623314
7209,111.23836
7210,93.48258
7211,99.318405
7213,95.99858
7214,112.150894
7216,111.74433
7217,94.7501
7220,108.3987
7224,108.63061
7225,92.778496
7226,111.74433
7227,94.7006
7234,112.92674
7236,82.317345
7239,108.860825
7240,91.952225
7242,114.620544
7244,105.1425
7245,89.94098
7247,97.493225
7248,93.45255
7249,117.62611
7250,112.56436
7251,99.17153
7252,109.971504
7253,78.31652
7256,93.52899
7260,96.25307
7261,112.03119
7264,101.57461
7269,111.43837
7270,91.068596
7273,105.10512
7279,93.13258
7281,111.19624
7284,95.24799
7285,112.20583
7286,117.949066
7287,92.87479
7289,96.47146
7292,91.00514
7293,111.82753
7296,98.98449
7297,111.58625
7298,94.91386
7299,113.37949
7301,103.84909
7304,107.20231
7306,108.83854
7308,96.47146
7309,96.65676
7312,91.25091
7313,78.31652
7314,97.18422
7316,93.806015
7319,110.6871
7321,112.40763
7323,98.34083
7324,103.1981
7325,95.33203
7328,95.74491
7330,76.993004
7334,95.73376
7337,112.272095
7338,103.47074
7339,95.45748
7341,92.98349
7342,111.95164
7344,103.88324
7345,103.15625
7347,107.91527
7349,111.19624
7350,94.69761
7353,102.376
7355,111.2919
7356,94.19434
7357,116.373245
7358,103.28897
7360,95.49407
7363,100.54023
7364,93.87826
7366,104.5197
7368,92.99927
7369,108.62643
7370,96.47616
7373,94.141365
7374,101.57809
7375,97.59656
7377,93.80169
7379,98.0924
7380,119.14003
7382,100.74886
7383,92.46505
7385,108.06139
7386,103.394714
7391,95.327644
7394,94.26085
7396,112.56436
7397,94.44738
7399,100.4072
7400,104.90499
7403,78.27159
7405,111.16257
7408,106.846405
7414,108.58356
7416,97.69315
7417,94.64549
7419,93.82634
7420,104.4701
7421,96.22037
7422,93.9958
7423,96.73675
7425,77.40754
7430,101.63368
7432,96.06835
7433,101.41511
7434,104.29031
7436,109.12244
7437,93.3237
7438,108.07691
7440,101.18019
7441,92.85232
7442,110.00618
7445,94.3861
7446,96.17934
7448,110.62516
7450,97.498
7451,93.33578
7454,103.42017
7455,102.62851
7457,106.079796
7459,96.09237
7462,93.879395
7464,93.33578
7465,101.940735
7466,95.150566
7467,106.649864
7469,103.05338
7472,96.21916
7473,108.00412
7479,95.73376
7480,108.128716
7484,103.04989
7491,93.618996
7494,99.55315
7495,97.461296
7501,98.54764
7503,92.18235
7504,107.504135
7505,97.40164
7508,110.76609
7509,90.98185
7510,78.31652
7511,111.75796
7515,98.08913
7516,102.06144
7517,95.48697
7518,103.36843
7519,93.989265
7521,97.302536
7522,106.51489
7524,99.29695
7526,105.58837
7527,94.21702
7528,103.47562
7529,92.29747
7534,105.981995
7537,107.18701
7538,97.06365
7540,106.24378
7541,110.76609
7545,113.64176
7551,111.5698
7553,94.773155
7554,102.084015
7555,95.494835
7561,111.39163
7562,94.9206
7564,98.02756
7565,100.827
7566,93.43935
7567,106.602
7569,101.064766
7570,95.722496
7571,116.393036
7572,102.58129
7574,100.032845
7578,109.76295
7579,93.19096
7586,93.53811
7587,87.453606
7590,92.76666
7593,108.00412
7594,102.68193
7595,93.43935
7600,96.8416
7601,80.06745
7602,93.700455
7603,112.29149
7604,97.09829
7606,100.14182
7608,111.89299
7613,78.690025
7615,109.3613
7616,109.12244
7617,113.2952
7618,94.21702
7619,107.37827
7622,106.91809
7623,103.91844
7624,97.61978
7625,99.3245
7626,94.2446
7627,102.995636
7628,78.113976
7631,103.23648
7632,106.95623
7633,94.09991
7634,106.51706
7635,93.71792
7636,111.86026
7637,111.86026
7639,92.632126
7640,77.491066
7644,110.75592
7645,93.88582
7648,104.69535
7649,96.40228
7650,109.13934
7652,101.940735
7653,92.665276
7655,94.72053
7659,109.74937
7662,96.57899
7664,101.24766
7666,97.58857
7668,101.971794
7669,107.37012
7670,97.33582
7672,101.89705
7673,109.26431
7678,96.518036
7679,78.17576
7680,102.13411
7683,93.85495
7685,117.949066
7688,93.49917
7690,108.72752
7692,92.838715
7693,91.78948
7695,112.272095
7696,98.50589
7698,96.35452
7699,109.1453
7702,91.899376
7703,111.68087
7704,96.4674
7707,111.75796
7713,78.715004
7715,103.56073
7717,109.85141
7718,100.50389
7719,104.26216
7721,106.552605
7722,102.469376
7725,100.36422
7727,100.259346
7730,79.993744
7733,92.28034
7735,102.56294
7740,111.68087
7741,110.51254
7742,91.87573
7744,98.37275
7747,94.79705
7750,77.40754
7752,107.68337
7754,106.92488
7756,104.882454
7757,97.0203
7758,101.96465
7760,102.13411
7761,92.63731
7763,106.16944
7765,93.578835
7767,111.86026
7768,92.42085
7771,92.975365
7773,98.57566
7774,97.99734
7776,97.8349
7779,91.988144
7783,93.89813
7786,97.79213
7787,101.81277
7789,94.434135
7791,92.58645
7793,102.662544
7794,100.06241
7795,94.252144
7799,78.690025
7800,102.01356
7802,102.83741
7805,99.18634
7807,100.62022
7808,95.12432
7811,109.81922
7817,109.01297
7818,106.95623
7819,92.14933
7822,93.00158
7823,112.1357
7825,110.88599
7828,97.04939
7832,96.37512
7833,80.385124
7834,103.23887
7835,96.48396
7837,97.16694
7840,98.015564
7842,95.60418
7843,117.4765
7844,92.222626
7846,92.63731
7850,96.55673
7853,109.97429
7855,112.50652
7858,95.704666
7863,112.27064
7865,110.54829
7866,100.34323
7868,97.00309
7869,109.24058
7871,78.461006
7872,102.47813
7874,100.77122
7877,109.60022
7878,94.03584
7879,104.68312
7881,96.45284
7883,93.136024
7885,97.66195
7886,94.773155
7889,95.224335
7890,110.464645
7891,95.56072
7893,97.50388
7894,103.13479
7896,109.13934
7898,106.417625
7901,94.996994
7902,107.91527
7904,105.126305
7905,96.33032
7906,103.16985
7909,94.60044
7910,105.486176
7913,96.8661
7918,110.49616
7919,91.377785
7923,93.29162
7925,92.38076
7927,92.10698
7930,97.283455
7932,99.07232
7933,95.24294
7935,95.509766
7939,105.81859
7942,99.077385
7943,103.47001
7945,99.07813
7946,92.99927
7948,100.36333
7949,107.35597
7950,93.05088
7951,111.86026
7955,103.89393
7959,94.81244
7960,111.68087
7961,96.39114
7962,104.17732
7964,98.11749
7965,96.57642
7966,110.75592
7967,103.663734
7968,101.38612
7971,110.18588
7974,91.377785
7976,102.58245
7978,109.19561
7982,111.68087
7983,95.3798
7984,103.6014
7986,93.55157
7989,107.35597
7991,107.91527
7992,106.8961
7993,103.34703
7994,110.713394
7995,96.37512
7997,94.92133
7998,103.6014
7999,109.01297
8002,90.82607
8007,100.80609
8009,101.274
8011,94.95111
8013,101.54152
8015,105.655365
8017,111.17065
8019,117.73359
8023,95.252205
8024,111.95164
8026,109.9208
8027,93.93688
8029,96.5991
8030,103.4944
8031,95.11723
8033,103.295746
8035,99.175545
8036,114.50285
8039,107.72942
8042,90.372154
8044,93.031975
8046,78.666626
8048,113.26639
8049,96.33032
8050,105.38509
8053,97.185135
8054,99.4897
8059,96.24518
8061,93.98115
8062,109.66334
8064,104.3533
8066,104.82854
8067,97.151474
8068,95.665215
8070,97.89747
8071,111.82753
8072,97.43418
8076,96.342445
8080,92.121185
8081,108.77731
8084,103.16857
8087,103.07639
8089,91.53504
8090,118.44671
8091,103.209885
8094,114.182846
8100,92.73038
8101,92.93602
8110,95.99327
8111,107.91527
8112,94.423325
8115,104.17791
8116,100.587685
8118,104.3533
8121,118.522
8125,111.3497
8127,105.90173
8128,97.857895
8129,107.97014
8131,99.212166
8138,96.92004
8139,104.45167
8140,94.627335
8141,98.57566
8142,115.46464
8143,108.86864
8145,109.9208
8146,91.16064
8148,109.86287
8153,110.93899
8154,91.46179
8155,107.57874
8161,96.37693
8162,108.04304
8163,90.98185
8166,111.202545
8168,110.85309
8170,98.310455
8172,108.08716
8173,91.98006
8176,105.27049
8179,100.28846
8181,93.5737
8182,117.70401
8184,111.12084
8190,102.13411
8191,94.7609
8194,103.88844
8196,109.655975
8198,106.29733
8199,110.99478
8201,111.2337
8202,95.27371
8207,95.083046
8208,109.07833
8211,114.40137
8214,110.3151
8217,97.017
8218,99.51472
8222,94.59963
8229,107.089485
8231,95.292534
8233,95.52139
8236,92.941185
8238,107.226494
8240,100.88401
8243,98.23021
8246,99.089676
8250,96.50345
8254,105.088196
8256,76.941185
8257,100.05575
8258,97.97274
8260,95.79392
8261,104.880005
8263,113.213905
8264,95.74446
8267,104.91164
8268,93.32929
8271,96.56247
8272,109.07833
8275,95.73578
8276,94.85351
8277,108.01883
8278,117.183304
8279,93.94752
8280,108.78755
8281,99.79066
8282,99.140755
8287,111.8297
8288,92.29939
8289,112.60148
8294,101.42811
8296,99.6602
8299,104.344315
8302,103.34954
8308,109.773865
8314,107.31161
8315,103.64919
8316,106.86236
8317,98.33519
8319,107.00241
8320,94.38235
8321,117.8048
8323,93.348045
8325,96.36225
8326,110.95201
8328,109.7991
8330,104.37881
8331,95.49246
8332,107.56974
8334,93.80513
8338,91.21722
8339,94.02593
8341,99.36988
8345,110.6594
8346,96.02643
8347,108.3951
8349,95.33009
8351,97.87652
8352,108.73579
8353,109.7991
8355,108.29935
8358,111.58159
8359,98.47524
8360,95.75344
8361,107.22313
8363,98.68266
8364,95.87397
8365,97.12829
8366,108.81147
8370,104.54723
8372,98.19088
8376,98.48818
8377,106.875275
8379,108.49011
8380,94.08788
8381,108.61139
8386,91.90152
8388,104.272766
8389,94.576065
8391,107.052795
8394,105.088196
8396,108.15411
8398,101.56015
8400,111.18052
8401,95.321396
8404,99.36988
8407,96.51121
8408,114.82612
8409,109.7991
8410,109.59583
8411,100.38764
8413,98.78887
8414,106.70593
8416,96.90766
